ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,1991,4,"75,738","21,723","439,281","21,723",0,0,"1,374",417,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,5,"157,252","21,923","912,062","21,923",0,0,"8,562","1,539",0,0,"1,194",Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,6,"295,348","21,723","1,713,018","21,723",0,0,"18,834","4,335",0,0,"1,438",Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,7,"574,529","21,923","2,872,645","21,923",0,0,"45,489","6,948",0,0,"3,001",Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,8,"640,990","21,923","3,204,950","21,923",0,0,"39,519","7,044",0,0,"2,189",Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,9,"377,904","21,723","1,889,520","21,723",0,0,"20,784","5,901",0,0,"1,329",Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,10,"224,497","20,373","1,346,982","20,373",0,0,"5,445","3,567",0,0,321,Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,11,"45,518","20,223","273,108","20,223",0,0,321,270,0,0,103,Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Acadia NP,ACAD,National Park,Northeast ,ME,1991,12,"13,535","20,373","81,210","20,373",0,0,60,39,0,0,6,Acadia NP,ACAD,National Park,Northeast ,ME,1991,"2,475,857","252,576","13,198,380","252,576",0,0,"140,760","30,222",0,0,"9,581"
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,1,0,0,0,0,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,2,0,0,0,0,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,3,0,0,0,0,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,4,"1,438",25,"1,078",25,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,5,"3,288",15,"2,466",15,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,6,"3,511",10,"2,633",10,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,7,"4,890",8,"3,668",8,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,8,"4,120",25,"3,090",25,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,9,"4,159",28,"3,119",28,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,10,"4,769",119,"3,577",119,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,11,697,96,314,96,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,12,86,32,64,32,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1991,"26,958",358,"20,009",181,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,1,50,750,31,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,2,128,750,180,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,3,277,750,441,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,4,365,750,496,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,5,"1,237",750,"1,511",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,6,"3,266",750,"3,776",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,7,"3,243",750,"4,225",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,8,"3,036",750,"3,857",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,9,"1,591",750,"2,064",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,10,538,750,556,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,11,68,750,66,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,12,92,750,75,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1991,"13,891","9,000","17,278",756,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,1,2,0,5,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,2,55,0,138,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,3,107,0,268,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,4,383,0,"1,368",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,5,754,0,"1,885",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,6,521,0,"1,303",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,7,587,0,"1,468",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,8,590,0,"1,475",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,9,225,0,563,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,10,501,0,"1,253",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,11,50,0,125,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,12,37,0,93,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1991,"3,812",0,"9,944",0,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,1,"7,717",75,"6,588",75,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,2,"5,735",57,"4,896",57,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,3,"7,420",72,"9,060",72,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,4,"9,338",93,"12,283",93,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,5,"16,727",153,"21,492",153,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,6,"19,526",189,"25,514",189,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,7,"22,077",216,"27,598",216,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,8,"21,798",213,"27,179",213,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,9,"15,954",156,"19,413",156,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,10,"14,457",138,"17,139",138,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,11,"8,221",81,"10,241",81,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,12,"5,846",57,"7,108",57,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1991,"154,816","1,500","188,511","1,500",0,0,0,0,0,0,0
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,1,"57,027",94,"433,456",94,0,0,109,"1,283",8,0,30,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,2,"79,562",94,"612,644",94,0,0,156,"2,122",281,0,95,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,3,"105,696",94,"813,335",94,0,0,330,"2,066",773,0,311,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,4,"121,755",94,"923,970",94,0,0,599,"1,474",587,0,270,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,5,"124,124",94,"930,211",94,0,0,444,533,472,0,560,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,6,"131,952",94,"983,757",94,0,0,516,295,352,0,546,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,7,"106,245",94,"790,211",94,0,0,342,228,323,0,326,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,8,"111,456",94,"826,439",94,0,0,398,178,212,0,280,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,9,"113,438",94,"841,734",94,0,0,230,331,191,0,385,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,10,"138,377",94,"1,030,425",94,0,0,372,879,193,0,246,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,11,"79,270",94,"595,227",94,0,0,237,969,71,0,103,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,12,"46,789",94,"361,440",94,0,0,248,"1,228",78,0,103,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1991,"1,215,691","1,128","9,142,849","1,128",0,0,"3,981","11,586","3,541",0,"3,255"
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,1,"7,042",0,"14,084",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,2,"10,096",0,"20,192",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,3,"13,156",0,"26,312",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,4,"14,467",0,"28,934",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,5,"20,950",0,"41,900",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,6,"12,320",0,"24,640",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,7,"18,082",0,"36,164",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,8,"15,545",0,"31,090",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,9,"8,500",0,"17,000",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,10,"14,200",0,"28,400",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,11,"9,800",0,"19,600",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,12,"7,250",0,"14,500",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1991,"151,408",0,"302,816",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,1,"2,901",0,896,0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,"82,076",0,"29,180",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,2,"4,685",0,"1,517",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,"82,076",0,"29,180",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,3,"6,893",0,"2,244",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,"82,076",0,"29,180",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,4,"9,196",0,"3,195",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1991,"82,076",0,"29,180",0,0,0,0,0,0,0,0
